"","id","region","plot_smpl","year","age","NDVI","aspect","dem","slope","soilfert","soiltext","map","mmp1","mmp7","pcv","apan","tmax01","tmin07","radtot_21jun","radtot_21dec","lat","lon"
"1605",359361,"CB","CB_36",2007,9.24298425735797,0.36235,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1606",359361,"CB","CB_36",2008,0.59958932238193,0.2313,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1607",359361,"CB","CB_36",2009,1.60164271047228,0.327975,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1608",359361,"CB","CB_36",2010,2.6009582477755,0.42605,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1609",359361,"CB","CB_36",2011,3.60027378507871,0.34495,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1610",359361,"CB","CB_36",2012,4.59958932238193,0.403475,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1611",359361,"CB","CB_36",2013,5.60164271047228,0.411375,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1612",359361,"CB","CB_36",2014,6.6009582477755,0.40655,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1613",359361,"CB","CB_36",2015,7.59297284964636,0.304666666666667,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1614",359361,"CB","CB_36",2016,8.59958932238193,0.457325,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1615",359362,"CB","CB_123",2000,19.9972621492129,0.317875,251.01786435454,1109.26641484693,17.4709285790366,1,4,453.222812047721,2,66.9251418662698,578.520421476612,2052.55768652755,21.3814729012556,3.27052193989773,2505.97094726562,9656.419921875,-32.41305556,19.17222222
"1616",359362,"CB","CB_123",2001,20.9774127310062,0.331466666666667,251.01786435454,1109.26641484693,17.4709285790366,1,4,453.222812047721,2,66.9251418662698,578.520421476612,2052.55768652755,21.3814729012556,3.27052193989773,2505.97094726562,9656.419921875,-32.41305556,19.17222222
"1617",359362,"CB","CB_123",2002,21.9986310746064,0.32235,251.01786435454,1109.26641484693,17.4709285790366,1,4,453.222812047721,2,66.9251418662698,578.520421476612,2052.55768652755,21.3814729012556,3.27052193989773,2505.97094726562,9656.419921875,-32.41305556,19.17222222
"1618",359362,"CB","CB_123",2003,22.9979466119097,0.308,251.01786435454,1109.26641484693,17.4709285790366,1,4,453.222812047721,2,66.9251418662698,578.520421476612,2052.55768652755,21.3814729012556,3.27052193989773,2505.97094726562,9656.419921875,-32.41305556,19.17222222
"1619",359362,"CB","CB_123",2004,23.9972621492129,0.31765,251.01786435454,1109.26641484693,17.4709285790366,1,4,453.222812047721,2,66.9251418662698,578.520421476612,2052.55768652755,21.3814729012556,3.27052193989773,2505.97094726562,9656.419921875,-32.41305556,19.17222222
"1620",359362,"CB","CB_123",2005,24.9993155373032,0.31305,251.01786435454,1109.26641484693,17.4709285790366,1,4,453.222812047721,2,66.9251418662698,578.520421476612,2052.55768652755,21.3814729012556,3.27052193989773,2505.97094726562,9656.419921875,-32.41305556,19.17222222
"1621",359362,"CB","CB_123",2006,25.9767282683094,0.319266666666667,251.01786435454,1109.26641484693,17.4709285790366,1,4,453.222812047721,2,66.9251418662698,578.520421476612,2052.55768652755,21.3814729012556,3.27052193989773,2505.97094726562,9656.419921875,-32.41305556,19.17222222
"1622",359362,"CB","CB_123",2007,26.9979466119097,0.314275,251.01786435454,1109.26641484693,17.4709285790366,1,4,453.222812047721,2,66.9251418662698,578.520421476612,2052.55768652755,21.3814729012556,3.27052193989773,2505.97094726562,9656.419921875,-32.41305556,19.17222222
"1623",359362,"CB","CB_123",2008,0.59958932238193,0.252625,251.01786435454,1109.26641484693,17.4709285790366,1,4,453.222812047721,2,66.9251418662698,578.520421476612,2052.55768652755,21.3814729012556,3.27052193989773,2505.97094726562,9656.419921875,-32.41305556,19.17222222
"1624",359362,"CB","CB_123",2009,1.60164271047228,0.3049,251.01786435454,1109.26641484693,17.4709285790366,1,4,453.222812047721,2,66.9251418662698,578.520421476612,2052.55768652755,21.3814729012556,3.27052193989773,2505.97094726562,9656.419921875,-32.41305556,19.17222222
"1625",359362,"CB","CB_123",2010,2.6009582477755,0.384525,251.01786435454,1109.26641484693,17.4709285790366,1,4,453.222812047721,2,66.9251418662698,578.520421476612,2052.55768652755,21.3814729012556,3.27052193989773,2505.97094726562,9656.419921875,-32.41305556,19.17222222
